2023-06-11 14:35:44,224 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: run_start
2023-06-11 14:35:44,227 DEBUG   HandlerThread:453538 [system_info.py:__init__():31] System info init
2023-06-11 14:35:44,228 DEBUG   HandlerThread:453538 [system_info.py:__init__():46] System info init done
2023-06-11 14:35:44,228 INFO    HandlerThread:453538 [system_monitor.py:start():181] Starting system monitor
2023-06-11 14:35:44,229 INFO    SystemMonitor:453538 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-06-11 14:35:44,230 INFO    HandlerThread:453538 [system_monitor.py:probe():201] Collecting system info
2023-06-11 14:35:44,230 INFO    SystemMonitor:453538 [interfaces.py:start():190] Started cpu monitoring
2023-06-11 14:35:44,232 INFO    SystemMonitor:453538 [interfaces.py:start():190] Started disk monitoring
2023-06-11 14:35:44,233 INFO    SystemMonitor:453538 [interfaces.py:start():190] Started memory monitoring
2023-06-11 14:35:44,239 INFO    SystemMonitor:453538 [interfaces.py:start():190] Started network monitoring
2023-06-11 14:35:44,335 DEBUG   HandlerThread:453538 [system_info.py:probe():195] Probing system
2023-06-11 14:35:44,345 DEBUG   HandlerThread:453538 [system_info.py:_probe_git():180] Probing git
2023-06-11 14:35:44,367 DEBUG   HandlerThread:453538 [system_info.py:_probe_git():188] Probing git done
2023-06-11 14:35:44,368 DEBUG   HandlerThread:453538 [system_info.py:probe():240] Probing system done
2023-06-11 14:35:44,368 DEBUG   HandlerThread:453538 [system_monitor.py:probe():210] {'os': 'Linux-5.15.0-72-generic-x86_64-with-glibc2.29', 'python': '3.8.10', 'heartbeatAt': '2023-06-11T12:35:44.335215', 'startedAt': '2023-06-11T12:35:30.077169', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'DQN template.py', 'codePath': 'DQN template.py', 'git': {'remote': 'https://github.com/edoardobarba/Optimization-Robot-Control-assignment3.git', 'commit': '26a5e2c0351d346c0282d310bf4673f2cbc1206c'}, 'email': '104260638+edoardobarba@users.noreply.github.com', 'root': '/home/edo/Desktop/orc/03_assignment', 'host': 'edo-Lenovo-ideapad-320-15IKB', 'username': 'edo', 'executable': '/usr/bin/python3', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 1181.0077500000002, 'min': 400.0, 'max': 2075.0}, 'cpu_freq_per_core': [{'current': 1153.026, 'min': 400.0, 'max': 4000.0}, {'current': 1210.583, 'min': 400.0, 'max': 1800.0}, {'current': 1200.77, 'min': 400.0, 'max': 1800.0}, {'current': 1380.205, 'min': 400.0, 'max': 1800.0}, {'current': 1800.032, 'min': 400.0, 'max': 1800.0}, {'current': 1800.028, 'min': 400.0, 'max': 1800.0}, {'current': 1113.748, 'min': 400.0, 'max': 1800.0}, {'current': 1060.368, 'min': 400.0, 'max': 1800.0}], 'disk': {'total': 91.42811965942383, 'used': 76.41438674926758}, 'memory': {'total': 15.41324234008789}}
2023-06-11 14:35:44,368 INFO    HandlerThread:453538 [system_monitor.py:probe():211] Finished collecting system info
2023-06-11 14:35:44,368 INFO    HandlerThread:453538 [system_monitor.py:probe():214] Publishing system info
2023-06-11 14:35:44,368 DEBUG   HandlerThread:453538 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-06-11 14:35:44,369 DEBUG   HandlerThread:453538 [system_info.py:_save_pip():67] Saving pip packages done
2023-06-11 14:35:44,370 INFO    HandlerThread:453538 [system_monitor.py:probe():216] Finished publishing system info
2023-06-11 14:35:44,379 DEBUG   SenderThread:453538 [sender.py:send():375] send: files
2023-06-11 14:35:44,379 INFO    SenderThread:453538 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-06-11 14:35:44,385 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: stop_status
2023-06-11 14:35:44,386 DEBUG   SenderThread:453538 [sender.py:send_request():402] send_request: stop_status
2023-06-11 14:35:45,168 INFO    Thread-12 :453538 [dir_watcher.py:_on_file_created():278] file/dir created: /home/edo/Desktop/orc/03_assignment/wandb/run-20230611_143530-bbs2gvlm/files/wandb-metadata.json
2023-06-11 14:35:45,168 INFO    Thread-12 :453538 [dir_watcher.py:_on_file_created():278] file/dir created: /home/edo/Desktop/orc/03_assignment/wandb/run-20230611_143530-bbs2gvlm/files/requirements.txt
2023-06-11 14:35:49,392 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:35:53,077 DEBUG   SenderThread:453538 [sender.py:send():375] send: telemetry
2023-06-11 14:35:53,078 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: status_report
2023-06-11 14:35:53,171 INFO    Thread-12 :453538 [dir_watcher.py:_on_file_created():278] file/dir created: /home/edo/Desktop/orc/03_assignment/wandb/run-20230611_143530-bbs2gvlm/files/output.log
2023-06-11 14:35:55,172 INFO    Thread-12 :453538 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/edo/Desktop/orc/03_assignment/wandb/run-20230611_143530-bbs2gvlm/files/output.log
2023-06-11 14:35:57,596 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: partial_history
2023-06-11 14:35:57,599 DEBUG   SenderThread:453538 [sender.py:send():375] send: history
2023-06-11 14:35:57,601 DEBUG   SenderThread:453538 [sender.py:send_request():402] send_request: summary_record
2023-06-11 14:35:57,602 INFO    SenderThread:453538 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-11 14:35:58,173 INFO    Thread-12 :453538 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/edo/Desktop/orc/03_assignment/wandb/run-20230611_143530-bbs2gvlm/files/wandb-summary.json
2023-06-11 14:35:58,603 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: status_report
2023-06-11 14:35:59,174 INFO    Thread-12 :453538 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/edo/Desktop/orc/03_assignment/wandb/run-20230611_143530-bbs2gvlm/files/output.log
2023-06-11 14:35:59,386 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:35:59,387 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: stop_status
2023-06-11 14:35:59,388 DEBUG   SenderThread:453538 [sender.py:send_request():402] send_request: stop_status
2023-06-11 14:36:02,435 ERROR   wandb-upload_0:453538 [internal_api.py:upload_file():2099] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/bru0x11/DQN_pendulum/bbs2gvlm/wandb-metadata.json?Expires=1686573347&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=rQ6OlwAzhXXwyHQgcMeLC8TgjvRhePuTljeJ0U16v85%2BFFeYBQM6j8kzmZapYb4Ntl38z5aCjWPpx8e1mWCnJ3PD1Ueg3ud9xntvFEGxp0%2FlF4Riq5pOsiZ1550nfYqQstfam5ihuuYMeBdx9jO6glJpnVt%2B6Kq8HSJzKu4DDh%2FVp45kM3psNiGva%2FkICFLhCTSuqU1cFCQQchnaqyPB%2BQ6EthgX2xorqBmyqOi%2BWY1bWDB3XVZzewFoRq4MpPxx%2F5G8oqfEGpWWYeXZXweGsvmUW6SEHjEUeBLSKLP7QFHshTiz9FrtT0yB0oK%2FI7AFivMfmtTp59dDkHmPVUAByA%3D%3D: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2023-06-11 14:36:02,435 ERROR   wandb-upload_0:453538 [internal_api.py:upload_file():2101] upload_file request headers: {'User-Agent': 'python-requests/2.22.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '1911'}
2023-06-11 14:36:02,436 ERROR   wandb-upload_0:453538 [internal_api.py:upload_file():2103] upload_file response body: 
2023-06-11 14:36:04,389 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:36:09,501 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:36:11,990 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: partial_history
2023-06-11 14:36:13,527 ERROR   wandb-upload_0:453538 [internal_api.py:upload_file():2099] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/bru0x11/DQN_pendulum/bbs2gvlm/wandb-metadata.json?Expires=1686573347&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=rQ6OlwAzhXXwyHQgcMeLC8TgjvRhePuTljeJ0U16v85%2BFFeYBQM6j8kzmZapYb4Ntl38z5aCjWPpx8e1mWCnJ3PD1Ueg3ud9xntvFEGxp0%2FlF4Riq5pOsiZ1550nfYqQstfam5ihuuYMeBdx9jO6glJpnVt%2B6Kq8HSJzKu4DDh%2FVp45kM3psNiGva%2FkICFLhCTSuqU1cFCQQchnaqyPB%2BQ6EthgX2xorqBmyqOi%2BWY1bWDB3XVZzewFoRq4MpPxx%2F5G8oqfEGpWWYeXZXweGsvmUW6SEHjEUeBLSKLP7QFHshTiz9FrtT0yB0oK%2FI7AFivMfmtTp59dDkHmPVUAByA%3D%3D: HTTPSConnectionPool(host='storage.googleapis.com', port=443): Max retries exceeded with url: /wandb-production.appspot.com/bru0x11/DQN_pendulum/bbs2gvlm/wandb-metadata.json?Expires=1686573347&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=rQ6OlwAzhXXwyHQgcMeLC8TgjvRhePuTljeJ0U16v85%2BFFeYBQM6j8kzmZapYb4Ntl38z5aCjWPpx8e1mWCnJ3PD1Ueg3ud9xntvFEGxp0%2FlF4Riq5pOsiZ1550nfYqQstfam5ihuuYMeBdx9jO6glJpnVt%2B6Kq8HSJzKu4DDh%2FVp45kM3psNiGva%2FkICFLhCTSuqU1cFCQQchnaqyPB%2BQ6EthgX2xorqBmyqOi%2BWY1bWDB3XVZzewFoRq4MpPxx%2F5G8oqfEGpWWYeXZXweGsvmUW6SEHjEUeBLSKLP7QFHshTiz9FrtT0yB0oK%2FI7AFivMfmtTp59dDkHmPVUAByA%3D%3D (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f7b9c659370>: Failed to resolve 'storage.googleapis.com' ([Errno -3] Temporary failure in name resolution)"))
2023-06-11 14:36:13,528 ERROR   wandb-upload_0:453538 [internal_api.py:upload_file():2101] upload_file request headers: {'User-Agent': 'python-requests/2.22.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '1911'}
2023-06-11 14:36:13,528 ERROR   wandb-upload_0:453538 [internal_api.py:upload_file():2103] upload_file response body: 
2023-06-11 14:36:14,509 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:36:19,510 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:36:21,170 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: status_report
2023-06-11 14:36:21,419 DEBUG   SenderThread:453538 [sender.py:send():375] send: history
2023-06-11 14:36:21,420 DEBUG   SenderThread:453538 [sender.py:send_request():402] send_request: summary_record
2023-06-11 14:36:21,420 INFO    SenderThread:453538 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-11 14:36:21,442 INFO    wandb-upload_0:453538 [upload_job.py:push():137] Uploaded file /tmp/tmpznmhxudjwandb/c2qn93gt-wandb-metadata.json
2023-06-11 14:36:22,189 INFO    Thread-12 :453538 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/edo/Desktop/orc/03_assignment/wandb/run-20230611_143530-bbs2gvlm/files/wandb-summary.json
2023-06-11 14:36:22,189 INFO    Thread-12 :453538 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/edo/Desktop/orc/03_assignment/wandb/run-20230611_143530-bbs2gvlm/files/config.yaml
2023-06-11 14:36:23,190 INFO    Thread-12 :453538 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/edo/Desktop/orc/03_assignment/wandb/run-20230611_143530-bbs2gvlm/files/output.log
2023-06-11 14:36:24,514 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:36:25,341 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: partial_history
2023-06-11 14:36:25,344 DEBUG   SenderThread:453538 [sender.py:send():375] send: history
2023-06-11 14:36:25,346 DEBUG   SenderThread:453538 [sender.py:send_request():402] send_request: summary_record
2023-06-11 14:36:25,348 INFO    SenderThread:453538 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-11 14:36:26,191 INFO    Thread-12 :453538 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/edo/Desktop/orc/03_assignment/wandb/run-20230611_143530-bbs2gvlm/files/wandb-summary.json
2023-06-11 14:36:27,191 INFO    Thread-12 :453538 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/edo/Desktop/orc/03_assignment/wandb/run-20230611_143530-bbs2gvlm/files/output.log
2023-06-11 14:36:27,349 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: status_report
2023-06-11 14:36:29,517 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:36:32,351 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: status_report
2023-06-11 14:36:34,522 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:36:37,353 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: status_report
2023-06-11 14:36:38,815 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: partial_history
2023-06-11 14:36:38,818 DEBUG   SenderThread:453538 [sender.py:send():375] send: history
2023-06-11 14:36:38,818 DEBUG   SenderThread:453538 [sender.py:send_request():402] send_request: summary_record
2023-06-11 14:36:38,826 INFO    SenderThread:453538 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-11 14:36:39,197 INFO    Thread-12 :453538 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/edo/Desktop/orc/03_assignment/wandb/run-20230611_143530-bbs2gvlm/files/wandb-summary.json
2023-06-11 14:36:39,534 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:36:41,198 INFO    Thread-12 :453538 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/edo/Desktop/orc/03_assignment/wandb/run-20230611_143530-bbs2gvlm/files/output.log
2023-06-11 14:36:42,830 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: status_report
2023-06-11 14:36:44,241 DEBUG   SystemMonitor:453538 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-06-11 14:36:44,246 DEBUG   SenderThread:453538 [sender.py:send():375] send: stats
2023-06-11 14:36:44,536 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:36:48,247 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: status_report
2023-06-11 14:36:49,543 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:36:52,249 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: partial_history
2023-06-11 14:36:52,252 DEBUG   SenderThread:453538 [sender.py:send():375] send: history
2023-06-11 14:36:52,252 DEBUG   SenderThread:453538 [sender.py:send_request():402] send_request: summary_record
2023-06-11 14:36:52,258 INFO    SenderThread:453538 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-11 14:36:53,203 INFO    Thread-12 :453538 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/edo/Desktop/orc/03_assignment/wandb/run-20230611_143530-bbs2gvlm/files/wandb-summary.json
2023-06-11 14:36:53,203 INFO    Thread-12 :453538 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/edo/Desktop/orc/03_assignment/wandb/run-20230611_143530-bbs2gvlm/files/output.log
2023-06-11 14:36:53,259 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: status_report
2023-06-11 14:36:54,551 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:36:58,260 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: status_report
2023-06-11 14:36:59,563 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:37:03,261 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: status_report
2023-06-11 14:37:04,567 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:37:05,693 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: partial_history
2023-06-11 14:37:05,698 DEBUG   SenderThread:453538 [sender.py:send():375] send: history
2023-06-11 14:37:05,699 DEBUG   SenderThread:453538 [sender.py:send_request():402] send_request: summary_record
2023-06-11 14:37:05,701 INFO    SenderThread:453538 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-11 14:37:06,208 INFO    Thread-12 :453538 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/edo/Desktop/orc/03_assignment/wandb/run-20230611_143530-bbs2gvlm/files/wandb-summary.json
2023-06-11 14:37:07,208 INFO    Thread-12 :453538 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/edo/Desktop/orc/03_assignment/wandb/run-20230611_143530-bbs2gvlm/files/output.log
2023-06-11 14:37:08,703 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: status_report
2023-06-11 14:37:09,579 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:37:13,704 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: status_report
2023-06-11 14:37:14,245 DEBUG   SenderThread:453538 [sender.py:send():375] send: stats
2023-06-11 14:37:14,580 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:37:18,559 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: partial_history
2023-06-11 14:37:18,562 DEBUG   SenderThread:453538 [sender.py:send():375] send: history
2023-06-11 14:37:18,563 DEBUG   SenderThread:453538 [sender.py:send_request():402] send_request: summary_record
2023-06-11 14:37:18,565 INFO    SenderThread:453538 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-11 14:37:19,214 INFO    Thread-12 :453538 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/edo/Desktop/orc/03_assignment/wandb/run-20230611_143530-bbs2gvlm/files/wandb-summary.json
2023-06-11 14:37:19,214 INFO    Thread-12 :453538 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/edo/Desktop/orc/03_assignment/wandb/run-20230611_143530-bbs2gvlm/files/output.log
2023-06-11 14:37:19,568 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: status_report
2023-06-11 14:37:19,585 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:37:24,569 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: status_report
2023-06-11 14:37:24,596 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:37:29,569 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: status_report
2023-06-11 14:37:29,602 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:37:32,031 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: partial_history
2023-06-11 14:37:32,034 DEBUG   SenderThread:453538 [sender.py:send():375] send: history
2023-06-11 14:37:32,035 DEBUG   SenderThread:453538 [sender.py:send_request():402] send_request: summary_record
2023-06-11 14:37:32,037 INFO    SenderThread:453538 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-11 14:37:32,219 INFO    Thread-12 :453538 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/edo/Desktop/orc/03_assignment/wandb/run-20230611_143530-bbs2gvlm/files/wandb-summary.json
2023-06-11 14:37:33,219 INFO    Thread-12 :453538 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/edo/Desktop/orc/03_assignment/wandb/run-20230611_143530-bbs2gvlm/files/output.log
2023-06-11 14:37:34,610 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:37:35,042 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: status_report
2023-06-11 14:37:39,612 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:37:40,043 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: status_report
2023-06-11 14:37:44,246 DEBUG   SenderThread:453538 [sender.py:send():375] send: stats
2023-06-11 14:37:44,613 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:37:44,936 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: partial_history
2023-06-11 14:37:44,939 DEBUG   SenderThread:453538 [sender.py:send():375] send: history
2023-06-11 14:37:44,940 DEBUG   SenderThread:453538 [sender.py:send_request():402] send_request: summary_record
2023-06-11 14:37:44,945 INFO    SenderThread:453538 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-11 14:37:45,225 INFO    Thread-12 :453538 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/edo/Desktop/orc/03_assignment/wandb/run-20230611_143530-bbs2gvlm/files/wandb-summary.json
2023-06-11 14:37:45,946 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: status_report
2023-06-11 14:37:47,226 INFO    Thread-12 :453538 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/edo/Desktop/orc/03_assignment/wandb/run-20230611_143530-bbs2gvlm/files/output.log
2023-06-11 14:37:49,615 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:37:50,947 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: status_report
2023-06-11 14:37:54,618 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:37:55,948 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: status_report
2023-06-11 14:37:57,415 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: partial_history
2023-06-11 14:37:57,418 DEBUG   SenderThread:453538 [sender.py:send():375] send: history
2023-06-11 14:37:57,419 DEBUG   SenderThread:453538 [sender.py:send_request():402] send_request: summary_record
2023-06-11 14:37:57,422 INFO    SenderThread:453538 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-11 14:37:58,231 INFO    Thread-12 :453538 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/edo/Desktop/orc/03_assignment/wandb/run-20230611_143530-bbs2gvlm/files/wandb-summary.json
2023-06-11 14:37:59,231 INFO    Thread-12 :453538 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/edo/Desktop/orc/03_assignment/wandb/run-20230611_143530-bbs2gvlm/files/output.log
2023-06-11 14:37:59,621 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:38:01,423 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: status_report
2023-06-11 14:38:04,623 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:38:06,424 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: status_report
2023-06-11 14:38:09,630 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:38:10,090 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: partial_history
2023-06-11 14:38:10,091 DEBUG   SenderThread:453538 [sender.py:send():375] send: history
2023-06-11 14:38:10,093 DEBUG   SenderThread:453538 [sender.py:send_request():402] send_request: summary_record
2023-06-11 14:38:10,095 INFO    SenderThread:453538 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-11 14:38:10,237 INFO    Thread-12 :453538 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/edo/Desktop/orc/03_assignment/wandb/run-20230611_143530-bbs2gvlm/files/wandb-summary.json
2023-06-11 14:38:11,238 INFO    Thread-12 :453538 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/edo/Desktop/orc/03_assignment/wandb/run-20230611_143530-bbs2gvlm/files/output.log
2023-06-11 14:38:12,095 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: status_report
2023-06-11 14:38:14,247 DEBUG   SenderThread:453538 [sender.py:send():375] send: stats
2023-06-11 14:38:14,638 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:38:17,248 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: status_report
2023-06-11 14:38:19,641 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
2023-06-11 14:38:22,249 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: status_report
2023-06-11 14:38:23,555 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: partial_history
2023-06-11 14:38:23,558 DEBUG   SenderThread:453538 [sender.py:send():375] send: history
2023-06-11 14:38:23,559 DEBUG   SenderThread:453538 [sender.py:send_request():402] send_request: summary_record
2023-06-11 14:38:23,567 INFO    SenderThread:453538 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-11 14:38:24,245 INFO    Thread-12 :453538 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/edo/Desktop/orc/03_assignment/wandb/run-20230611_143530-bbs2gvlm/files/wandb-summary.json
2023-06-11 14:38:24,648 DEBUG   HandlerThread:453538 [handler.py:handle_request():144] handle_request: keepalive
